0,4.99306482
1,4.89072624
2,4.809771
3,4.7467467
4,4.69850454
5,4.66219932
6,4.63528944
7,4.6155369
8,4.6010073
9,4.59006984
10,4.58139732
11,4.57396614
12,4.5670563
13,4.5602514
14,4.55343864
15,4.54680882
16,4.54085634
17,4.5363792
18,4.534479
19,4.53656094
20,4.54433382
