0.04755889128334445, -0.02273909489484538
0.1575388273760865, 8.78665378613362
0.25117039459017576, 16.286542319982168
1.0671026231700864, 21.642713829233855
3.354388050828561, 24.854276584677116
4.510663595154938, 27.47194768521959
6.4174778925466285, 30.207772906294124
10.195437318867498, 32.82232295459612
15.46109831314557, 34.6017685962696
26.708776101657122, 35.54075945604518
36.820985360778764, 35.52872111168908
36.820985360778764, 35.52872111168908
52.54514379133536, 35.033811399271755
63.40046072675929, 34.54469792672958
69.01538232889946, 34.29991825815561
77.61462435906961, 33.09920487478636
90.70075053875304, 31.29791186742959
108.63491119863268, 27.824180723786878
122.46265883926579, 25.42676673850041
140.4027643605558, 22.429218993832205
168.07014936464293, 18.586757821208295
174.78932897376825, 16.793044512149816
178.49446384781152, 13.574347923014049
182.5607490525377, 9.283792821579851
188.13702905551014, 5.943821059671549
188.13702905551014, 5.943821059671549
192.23601099799356, 4.272274652597169
