1.0373511270202576, 1.3047918631119333
0.9837778752079558, 1.3061414045561288
1.3314034149945044, 1.300747743256797
1.8936823202263051, 1.2879289013279198
2.509294238473042, 1.2751118611900227
3.2316923021483364, 1.2616227530164983
5.022432297703916, 1.2387102780163481
5.636963141362513, 1.231974282436742
7.826980018138028, 1.213129350574471
9.909490033092894, 1.1990105164533544
11.511282214521234, 1.1889294959189431
13.03271451823112, 1.1808727875508254
14.980931045459183, 1.1721548218929614
16.74224178833761, 1.1647818932018426
18.55676542483228, 1.1580864379192917
18.957123380640354, 1.1560729364988798
